"Q1Ahead_error","1h_forecast_revision","Q2Ahead_error","2h_forecast_revision","Q3Ahead_error","3h_forecast_revision"
-0.306666667,-0.58,-1.403333333,-0.7,-1.186666667,-1
-1.536633333,0.1333,-1.386666667,0.2,-1.293366667,0.2334
-0.16,-0.5,-0.483333333,-0.8,-0.583333333,-1.1
-1.773333333,NA,-1.793333333,NA,-1.543333333,NA
0.536666667,-1.4,0.613333333,-1.45,0.86,-1.3
-1.146666667,1.76,-0.65,1.51,-0.343333333,1.67
0.693333333,0.32,0.803333333,0.59,0.806666667,0.399999999999999
-0.226666667,0.11,-0.573333333,0.21,-1.106666667,0.31
-0.736666667,-1.37,-2.203333333,-1.03,-2.486666667,-0.8
-1.763333333,-0.44,-2.726666667,0.24,-2.986666667,0.36
-2.573333333,1.29,-3.233333333,1.45,-3.693333333,1.44
-0.136666667,-0.95,-0.143333333,-1.3,-2.713333333,0.97
-0.523333333,0.38,-0.603333333,-2.11,-0.686666667,-2.24
0.076666667,-0.68,0.083333333,-0.77,0.056666667,-1.04
-0.57,-0.79,-0.51,-1.01,-0.32,-1.17
-0.133333333,-0.0899999999999999,-0.423333333,0.1,-0.813333333,0.6
-0.273333333,-0.15,-0.313333333,-0.5,-0.793333333,-0.4
-0.0133333330000001,-0.3,0.226666667,-1.02,0.256666667,-1.22
-0.113333333,0.34,0.136666667,0.12,-0.436666667,0.77
0.076666667,0.0600000000000001,0.223333333,-0.66,0.39,-0.73
0.163333333,0.0600000000000001,0.36,0.0299999999999998,0.526666667,-0.16
-0.0800000000000001,0.44,0.236666667,0.29,0.653333333,0.14
0.0266666670000002,0.21,0.426333333,0.227,0.403333333,0.31
0.166666666999999,0.377,0.0733333329999999,0.467,0.153333333,0.467
-0.210866667,0.2842,0.106633333,0.0466999999999995,0.0182666669999998,-0.1116
0.074433333,0.0322000000000005,-0.068733333,0.0869999999999997,-0.502066666999999,0.1662
-0.337033333,0.2683,-0.613766666999999,0.1117,-1.4487,0.2202
-0.693666667,0.0799000000000003,-1.3067,-0.142,-2.456666667,-0.1037
-1.48,0.1733,-2.366666667,-0.0899999999999999,-2.703333333,-0.17
-2.156666667,-0.21,-2.640033333,-0.0632999999999999,-2.812266667,-0.0244
-0.490733333,-2.1493,-0.736666667,-2.0756,-1.933333333,-2.0756
0.037733333,-0.7744,-1.258933333,-0.6744,-1.442866667,-0.9238
0.063333333,-0.4044,0.026666667,-0.3844,-0.143333333,-0.3144
-0.023333333,0.05,-0.133333333,-0.01,-0.083333333,-0.06
-0.133333333,0,-0.083333333,0,-0.043333333,0
-0.053333333,-0.03,-0.023333333,-0.02,-0.283333333,-0.02
0.00666666699999999,-0.03,-0.183333333,-0.1,-0.503333333,-0.26
-0.023333333,-0.16,-0.383333333,-0.12,-0.703333333,-0.11
-0.133333333,-0.41,-0.476666667,-0.48,-0.946666667,-0.42
-0.136666667,-0.34,-0.446666667,-0.5,-0.853333333,-0.45
-0.046666667,-0.4,-0.033333333,-0.82,-0.363333333,-0.87
0.016666667,-0.05,0.006666667,-0.37,0.00333333299999999,-0.81
0.036666667,-0.03,0.023333333,-0.02,-0.00333333299999999,-0.02
0.00333333299999999,0.02,-0.023333333,0.02,-0.023333333,0.01
-0.013333333,-0.01,-0.023333333,0,-0.06,-0.01
-0.013333333,-0.01,-0.06,0,-0.076666667,-0.01
-0.0367,-0.0233,-0.059166667,-0.0175,-0.040466667,-0.0162
-0.036666667,-0.0225,-0.016666667,-0.0238,-0.043333333,-0.0204
0.00333333300000001,-0.02,-0.033333333,-0.01,-0.046666667,-0.01
-0.023333333,-0.01,-0.046666667,0,-0.063333333,0
-0.046666667,0,-0.073333333,0.01,-0.086666667,0
-0.053333333,-0.02,-0.086666667,0,-0.113333333,-0.08
-0.026666667,-0.06,-0.043333333,-0.07,-0.28,-0.16
-0.003333333,-0.04,-0.03,-0.25,-0.22,-0.55
-0.1933,0.1633,-0.5619,0.3419,-0.991066667,0.3444
-0.219833333,-0.493,-0.409433333,-0.7939,-0.5075,-1.0211
-0.251133333,-0.1583,-0.3305,-0.177,-0.4,-0.2126
0.2584,-0.2452,0.3009,-0.245,0.2644,-0.2447
-0.143333333,0,-0.0833333329999999,0.03,0.306666667,-0.13
0.405666667,0.164,0.769666667,-0.00700000000000012,0.760333333,-0.00199999999999978
0.594666667,0.175,0.758333333,0.00199999999999978,0.917,0.00300000000000011
-0.016666667,0.775,0.318,0.599,0.448666667,0.51
-0.107,0.425,-0.0613333329999999,0.51,0.422333333,0.34
0.0976666669999999,-0.159,0.583333333,-0.161,0.726333333,0.00599999999999978
0.412333333,0.171,0.723333333,0.00300000000000011,0.672666667,0.258
0.213333333,0.51,0.587666667,0.085,0.670333333,-0.255000000000001
-0.342333333,0.93,-0.347666667,1.018,0.578333333,0.175
-0.602666667,0.255,-0.185966667,0.7643,-0.00833333300000039,0.765
0.101633333,-0.287599999999999,0.0533666669999997,-0.0617000000000001,-0.191366667,0.0046999999999997
-0.438333333,0.4917,-0.616366666999999,0.425,-1.359,0.255
-0.532966666999999,-0.0834000000000001,-1.309,-0.0499999999999998,-2.703666667,0.767
-1.8161,0.5071,-3.129366667,0.4257,-3.123033333,0.0876999999999999
-1.599966667,-1.5294,-1.916233333,-1.2068,-1.962666667,-0.7843
-0.373433333,-1.5428,-0.706366667,-1.2563,-1.917333333,-1.242
-0.131366667,-0.575,-1.150333333,-0.767,-0.977666667,NA
-1.235333333,0.085,-0.977666667,0,-0.932666667,0
0.092466667,0,-0.002133333,0,-0.330033333,0.0207
-0.093333333,-0.00999999999999998,-0.116666667,-0.00999999999999998,-0.126666667,-0.23
-0.106666667,-0.01,-0.116666667,-0.01,-0.093333333,0.02
-0.073333333,0,-0.11,0,-0.126666667,0
-0.114,0.004,-0.125666667,-0.001,-0.095666667,-0.001
-0.130666667,0.005,-0.095666667,0,-0.107333333,-0.00800000000000001
-0.019366667,0.0047,-0.166333333,0.00600000000000001,-0.426,0.00800000000000001
-0.103633333,-0.0627,-0.1577,-0.2683,-0.406,-0.251
0.186666667,-0.0600000000000001,0.213333333,-0.63,0.46,-0.96
-0.436666667,0.65,-0.14,0.6,0.126666667,0.4
-0.19,0.0499999999999998,-0.0233333330000001,0.15,0.343333333,0.0999999999999996
-0.273333333,0.25,0.0933333330000004,0.25,0.253333333,0.2
-0.106666667,0.2,0.0533333329999994,0.2,0.306666667,0.149999999999999
0.153333333,-0.100000000000001,0.306666667,0,0.403333333,0.0499999999999998
-0.293333333000001,0.600000000000001,-0.396666667,0.8,-0.266666667,0.9
-0.196666667,-0.2,-0.0666666669999998,-0.2,-0.0633333330000001,-0.2
-0.116666667,0.0499999999999998,-0.163333333000001,0.100000000000001,-0.346666667,0.0500000000000007
-0.313333333,0.149999999999999,-0.646666667,0.3,-1.51,0.15
-0.346666667,-0.3,-1.06,-0.45,-2.356666667,-0.449999999999999
-1.46,0.399999999999999,-2.856666667,0.5,-3.323333333,0.5
-1.506666667,-1.35,-1.823333333,-1.5,-2.006666667,-1.5
-0.273333333,-1.55,-0.106666667,-1.9,-1.253333333,-1.95
-0.736666667,-0.95,-0.976666667,-1.2,-1.193333333,-1.45
-0.143333333,0,-0.093333333,0,-0.083333333,-0.67
-0.093333333,0,-0.153333333,0.07,-0.343333333,0
-0.103333333,-0.05,-0.343333333,0,-0.813333333,-0.05
-0.143333333,-0.2,-0.563333333,-0.25,-1.143333333,-0.13
-0.013333333,-0.55,-0.023333333,-1.12,-0.103333333,-1.6
-0.023333333,0,-0.103333333,0,-0.126666667,-0.35
-0.093333333,-0.00999999999999998,-0.116666667,-0.00999999999999998,-0.126666667,-0.00999999999999998
-0.126666667,0.00999999999999998,-0.186666667,0.06,-0.483333333,0.35
-0.036666667,-0.15,0.016666667,-0.5,0.036666667,-1
0.006666667,0.01,0.026666667,0.01,0.043333333,-0.19
0.056666667,-0.03,0.073333333,-0.03,0.056666667,-0.03
0.023333333,0.05,0.006666667,0.05,0.006666667,0.05
-0.00333333299999999,0.01,-0.00333333299999999,0.01,-0.04,0.01
-0.013333333,0.01,-0.05,0.01,-0.066666667,0.01
-0.03,-0.02,-0.046666667,-0.02,-0.016666667,-0.02
-0.046666667,0,-0.016666667,0,-0.033333333,0
-0.016666667,-0.03,-0.053333333,0,-0.106666667,0.05
0.006666667,-0.01,-0.08,-0.3,-0.29,-0.42
0,-0.08,-0.06,-0.23,-0.326666667,-0.1
-0.06,0,-0.226666667,-0.1,-0.313333333,-0.05
-0.276666667,0.05,-0.363333333,0.05,-0.643333333,0.05
0.0399999999999999,0.05,0.24,0.0700000000000001,0.236666667,0.0700000000000001
0.14,0.1,-0.0133333330000001,0.25,0.00666666699999996,0.3
-0.0633333330000001,0.05,-0.0433333330000001,0.05,0.31,-0.15
0.00666666699999996,-0.05,0.21,0.1,0.44,0.0499999999999998
0.26,-0.05,0.44,0,0.39,0.0499999999999998
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.121633333,NA,-0.310033333,NA,-0.348333333,NA
-0.303333333,-0.00670000000000004,-0.393333333,0.045,-0.803333333,0.4283
-0.375833333,-0.0175,-0.580833333,-0.2225,-0.891033333,-0.00229999999999997
-0.103333333,-0.4775,-0.343333333,-0.5477,-0.833333333,-0.4943
-0.343333333,0,-0.813333333,-0.02,-1.253333333,-0.02
-0.043333333,-0.77,-0.073333333,-1.18,-0.503333333,-1.25
-0.023333333,-0.05,-0.103333333,-0.4,-0.176666667,-0.75
-0.133333333,0.03,-0.226666667,0.05,-0.296666667,0.09
-0.026666667,-0.05,0.00333333300000001,-0.05,-0.013333333,-0.05
-0.016666667,0.02,-0.043333333,0.03,-0.066666667,0.04
-0.238333333,0,-0.518333333,0,-0.818333333,0
-0.268333333,-0.25,-0.478333333,-0.34,-0.595,-0.25
-0.134033333,0,-0.4681,0,-0.7983,0
0.296666667,0.76,1.293333333,0.71,2.113333333,0.49
0.593333333,0.7,1.583333333,0.53,2.186666667,0.47
-0.173333333,0.25,0.193333333,NA,0.403333333,NA
NA,NA,NA,NA,NA,NA
-0.0466666670000002,NA,0.156666667,NA,0.153333333,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.233333333,NA,0.0366666669999995,NA,-0.196666667,NA
NA,NA,NA,NA,NA,NA
-0.306666667,-0.95,-1.903333333,-1.05,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.373333333,-0.0999999999999996,-0.106666667,0.2,0.203333333,0.2
-0.106666667,0,0.303333332999999,-0.0999999999999996,0.506666666999999,-0.3
0.00333333299999961,0.3,0.206666666999999,0.3,0.203333333,0.2
0.00666666699999929,0.2,0.00333333299999961,0.2,-0.016666667,NA
-0.396666667,0.399999999999999,-0.816666667,0.8,-1.263333333,1
-0.216666667,-0.6,-0.663333333000001,-0.6,-1.196666667,-0.5
-0.463333333,-0.2,-0.996666667,-0.2,-1.91,-0.2
-0.896666667,-0.0999999999999996,-1.91,0,-3.256666667,NA
-1.81,-0.0999999999999996,-3.256666667,0,-3.673333333,NA
-1.956666667,-1.3,-2.273333333,-1.4,-2.206666667,NA
-0.773333333,-1.5,-0.906666667,-1.3,-2.403333333,NA
-0.506666667,-0.4,-1.903333333,-0.5,-2.086666667,NA
-1.903333333,0,-2.086666667,0,-2.326666667,NA
-0.536666667,-1.55,-0.826666667,-1.5,-1.093333333,NA
0.073333333,-0.9,-0.043333333,-1.05,-0.143333333,-1.3
-0.053333333,-0.3,-0.643333333,-0.2,-0.863333333,NA
-0.043333333,-0.6,-0.063333333,-0.8,-0.073333333,NA
-0.063333333,0,-0.073333333,0,-0.153333333,NA
-0.073333333,0,-0.153333333,0,-0.176666667,NA
-0.153333333,0,-0.176666667,0,-0.186666667,NA
-0.176666667,0,-0.186666667,0,-0.233333333,NA
-0.186666667,0,-0.133333333,-0.1,-0.213333333,NA
0.066666667,-0.2,-0.013333333,-0.2,0.00333333299999999,NA
-0.013333333,0,0.00333333299999999,0,-0.013333333,NA
0.00333333299999999,0,-0.013333333,0,-0.013333333,NA
-0.013333333,0,-0.013333333,0,-0.05,NA
-0.013333333,0,-0.05,0,-0.066666667,NA
-0.05,0,-0.066666667,0,-0.036666667,NA
-0.066666667,0,-0.036666667,0,-0.053333333,NA
-0.036666667,0,-0.053333333,0,-0.066666667,NA
-0.053333333,0,-0.066666667,0,-0.073333333,NA
-0.066666667,0,-0.073333333,0,-0.076666667,NA
-0.073333333,0,-0.076666667,0,-0.073333333,NA
-0.076666667,0,-0.073333333,0,-0.08,NA
-0.043333333,-0.4,-0.00333333299999999,-0.6,0.03,NA
-0.203333333,0.2,-0.07,0.1,-0.31,NA
NA,NA,NA,NA,NA,NA
0.036666667,NA,-0.0933333330000001,NA,0.26,NA
0.106666667,-0.2,0.26,0,0.54,NA
0.26,0,0.44,0.0999999999999999,0.64,NA
0.34,0.1,0.34,0.3,0.416666667,NA
0.14,0.2,0.316666667,0.1,0.186666667,NA
0.116666667,0.2,-0.0133333329999998,0.2,-0.4,NA
-0.0133333329999998,0,-0.4,0,-1.02,NA
-0.173333333,0.5,0.393333333,0.5,0.703333333,0.5
-0.106666667,0.5,0.203333333,0.5,0.656666667,0.25
0.203333333,0,0.506666666999999,0.15,0.653333333,0.25
-0.226666667,-0.3,-0.363333333,-0.15,-0.593333333,-0.05
0.136666667,-0.5,-0.043333333,-0.55,-0.00333333299999999,-0.7
-0.093333333,0.05,-0.053333333,0.05,0.08,-0.15
-0.053333333,0,0.08,0,-0.03,0
-0.163333333,-0.0599999999999996,-0.0666666669999998,-0.0499999999999998,-0.236666667000001,-0.0299999999999994
-0.00666666700000018,-0.0599999999999996,-0.256666667,0.0199999999999996,-0.183333333,-0.0800000000000001
-0.156666667000001,-0.0999999999999996,-0.203333333000001,0.0200000000000005,-0.476666667,0.0800000000000001
-0.193333333,-0.0100000000000007,-0.496666667,0.0200000000000005,-0.416666667,0
-0.446666667,-0.0500000000000007,-0.346666667,-0.0700000000000003,-0.573333333,-0.0900000000000007
0.0833333329999997,-0.43,-0.263333333,-0.31,-0.796666666999999,-0.0800000000000001
-0.363333333,0.0999999999999996,-0.896666667,0.100000000000001,-1.91,0
-0.896666667,0,-1.95,0.04,-3.406666667,0.0499999999999998
-1.71,-0.24,-3.256666667,-0.15,-3.973333333,0.0199999999999996
-2.056666667,-1.2,-2.573333333,-1.4,-2.906666667,-1.2
-0.273333333,-2.3,-0.106666667,-2.8,-1.403333333,-3
-0.206666667,0.0999999999999999,-1.503333333,0.1,-1.686666667,-0.1
-1.603333333,0.0999999999999999,-1.836666667,0.15,-2.126666667,0.0999999999999996
-0.586666667,-1.25,-0.676666667,-1.45,-0.743333333,-2.2
-0.126666667,-0.55,-0.243333333,-0.5,-0.393333333,-0.5
-0.133333333,-0.11,-0.323333333,-0.07,-0.493333333,0
-0.243333333,-0.08,-0.443333333,-0.0499999999999999,-0.603333333,-0.05
-0.093333333,-1.55,-0.213333333,-2.4,-0.673333333,-2.8
-0.043333333,-0.17,-0.103333333,-0.57,-0.303333333,-1.35
0.026666667,-0.13,-0.153333333,-0.15,-0.176666667,-0.9
-0.123333333,-0.03,-0.216666667,0.04,-0.586666667,0
-0.176666667,-0.04,-0.586666667,0,-1.633333333,0
0.066666667,-0.01,0.083333333,-0.02,0.056666667,-0.02
0.023333333,0.06,-0.00333333299999999,0.06,-0.013333333,0.05
-0.023333333,0.02,-0.033333333,0.02,-0.1,-0.05
-0.013333333,-0.02,-0.15,0.05,-0.266666667,-0.23
-0.04,-0.11,-0.056666667,-0.21,-0.026666667,-0.71
-0.036666667,-0.02,-0.016666667,-0.01,-0.043333333,-0.01
-0.066666667,0.02,-0.073333333,0.01,-0.076666667,0
-0.043333333,-0.03,-0.066666667,-0.01,-0.083333333,0.01
-0.026666667,-0.04,-0.073333333,-0.01,-0.28,0.14
-0.053333333,-0.02,-0.25,-0.03,-0.69,-0.0700000000000001
-0.276666667,-0.1,-0.613333333,-0.0599999999999999,-1.143333333,-0.04
-0.153333333,-0.46,-0.683333333,-0.46,-1.133333333,-0.47
-0.443333333,-0.24,-0.803333333,-0.33,-1.07,-0.38
-0.343333333,-0.46,-0.27,-0.8,-0.39,-0.92
0.03,-0.3,-0.11,-0.28,-0.11,-0.4
-0.11,0,-0.11,0,-0.213333333,0
-0.11,0,-0.213333333,0,-0.293333333,0
-0.133333333,-0.0800000000000001,-0.213333333,-0.0800000000000001,-0.14,-0.0800000000000001
0.026666667,-0.24,0.0800000000000001,-0.22,0.15,-0.26
0.13,-0.05,0.17,-0.02,0.12,-0.01
0.1,0.0700000000000001,0.0700000000000001,0.05,0.106666667,0.0299999999999998
-0.0299999999999998,0.0999999999999999,0.0266666669999998,0.0800000000000001,-0.133333333,0.0699999999999998
0.016666667,0.00999999999999979,-0.113333333,-0.02,-0.5,0.0299999999999998
-0.163333333,0.0499999999999998,-0.48,-0.02,-1.01,-0.00999999999999979
-0.0413333329999999,0.211,0.318333333,0.143,0.564333333,0
0.0393333330000001,0.279,-0.000666666999999954,0.565,0.136666667,0.633
-0.000666666999999954,0,0.136666667,0,0.133333333,0
-0.143333333,0.28,-0.196666667,0.33,-0.166666667,0.389
-0.288566667,0.0919000000000008,-0.199266667,0.0325999999999995,-0.436733333,0.00340000000000007
0.0217333330000002,-0.221,-0.225833333000001,-0.2109,-0.438866667,-0.422
-0.463333333,0.2375,-0.896666667,0.4578,-1.81,0.6782
-0.173333333,-0.21,-0.056666667,-0.31,-0.246666667,-0.31
0.0433333330000005,-0.100000000000001,-0.146666667,-0.100000000000001,0.00666666699999929,-0.3
-0.126666667,-0.2,-0.343333333,-0.25,-0.443333333,-0.25
-0.093333333,-0.25,-0.193333333,-0.25,-0.193333333,-0.4
-0.173333333,-0.4,-0.106666667,-0.2,-0.196666667000001,-0.0999999999999996
-0.106666667,0,-0.196666667000001,0,-0.0933333330000004,0
-0.196666667000001,0,-0.0933333330000004,0,-0.096666667,0.0999999999999996
-0.393333333,0.3,-0.596666667,0.5,-0.516666667,NA
-0.596666667,0,-0.516666667,0,-0.763333333,0
-0.116666667,-0.4,-0.563333333,-0.2,-1.396666667,0.2
-0.363333333,-0.2,-1.096666667,-0.3,-2.31,0
-0.896666667,-0.2,-2.01,-0.3,-3.356666667,NA
-0.373333333,-2.3,-0.506666667,-2.5,-1.703333333,-2.8
-0.0366666669999995,-0.600000000000001,-0.523333333,-0.600000000000001,-1.186666667,-0.43
-0.343333333,-0.18,-0.926666667,-0.26,-1.99,-0.11
-0.856666667,-0.0700000000000003,-2.02,0.0300000000000002,-3.416666667,0.0800000000000001
-1.63,-0.390000000000001,-3.026666667,-0.39,-3.413333333,-0.67
-1.896666667,-1.13,-2.323333333,-1.09,-2.416666667,-1.14
-0.633333333,-1.69,-0.666666667,-1.75,-1.923333333,-2.02
-0.396666667,-0.27,-1.653333333,-0.27,-2.006666667,-0.0799999999999996
-1.443333333,-0.21,-1.866666667,-0.14,-2.356666667,-0.0900000000000003
-1.316666667,-0.55,-1.546666667,-0.81,-1.773333333,-0.8
-0.00666666699999999,-1.54,-0.153333333,-1.62,-0.343333333,-1.75
-0.153333333,0,-0.343333333,0,-0.403333333,-0.13
-0.193333333,-0.15,-0.303333333,-0.1,-0.413333333,-0.07
-0.143333333,-0.16,-0.343333333,-0.0700000000000001,-0.443333333,-0.0700000000000001
-0.043333333,-0.3,-0.183333333,-0.26,-0.373333333,-0.31
-0.083333333,-0.1,-0.263333333,-0.11,-0.503333333,-0.17
-0.043333333,-0.22,-0.093333333,-0.41,-0.333333333,-0.35
-0.053333333,-0.04,-0.143333333,-0.19,-0.206666667,-0.28
-0.123333333,-0.02,-0.176666667,-0.03,-0.236666667,-0.13
-0.106666667,-0.07,-0.186666667,-0.05,-0.313333333,0.07
-0.156666667,-0.03,-0.153333333,-0.16,-0.343333333,0.1
-0.143333333,-0.01,-0.183333333,-0.16,-0.216666667,-0.4
-0.013333333,-0.17,0.013333333,-0.23,-0.013333333,-0.23
0.00333333299999999,0.01,-0.043333333,0.03,-0.063333333,-0.09
-0.043333333,0,-0.063333333,0,-0.1,-0.23
-0.063333333,0,-0.13,0.03,-0.186666667,0.1
-0.1,-0.03,-0.126666667,-0.06,-0.106666667,-0.08
-0.096666667,-0.03,-0.076666667,-0.03,-0.113333333,0
-0.006666667,-0.07,-0.043333333,-0.07,-0.076666667,-0.07
-0.063333333,0.02,-0.096666667,0.02,-0.103333333,0
0.126666667,0.0300000000000002,0.393333333,0.25,0.703333333,0
0.0933333330000004,0.3,0.203333333,0.5,0.406666667,0.5
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.0466666670000002,NA,0.133333333,NA,-0.0133333330000003,NA
NA,NA,NA,NA,NA,NA
-0.313333333,NA,-0.546666666999999,NA,-1.46,NA
-0.746666667,0.2,-1.81,0.350000000000001,-3.206666667,NA
-1.61,-0.2,-3.006666667,-0.2,-3.723333333,0.0999999999999996
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.053333333,0,-0.043333333,0,-0.063333333,0
-0.043333333,0,-0.263333333,0.2,-0.473333333,-0.1
0.176666667,NA,0.493333333,NA,0.603333333,NA
0.328333333,0.165,0.371333333,0.232,0.507666667,0.229
0.257333333,0.114,0.386666667,0.121,0.369333333,0.124
-0.233333333,0.62,-0.356666667,0.726,-0.296666667,0.508
-0.343333333,-0.1582,-0.966666666999999,-0.296900000000001,-2.08,-0.2275
-0.826666667,-0.14,-1.98,-0.0999999999999996,-3.456666667,-0.0499999999999998
-1.5696,-0.4104,-3.139666667,-0.317,-3.886933333,-0.0964
-1.894466667,-1.2452,-2.534133333,-1.3528,-2.912466667,-1.244
-0.773333333,-1.7608,-0.906666667,-2.0058,-2.203333333,-2.1404
-0.397566667,-0.5091,-1.726133333,-0.4772,-1.984666667,-0.402
-2.191133333,0.465,-2.522766667,0.5381,-2.689466667,0.2884
NA,NA,NA,NA,NA,NA
-0.026666667,NA,-0.043333333,NA,-0.243333333,NA
-0.043333333,0,-0.143333333,-0.1,-0.093333333,-0.1
-0.143333333,0,-0.563333333,0,-0.873333333,0
-0.103333333,0,-0.126666667,0,-0.136666667,0
-0.126666667,0,-0.136666667,0,-0.133333333,0
-0.086666667,-0.05,-0.033333333,-0.1,-0.113333333,-0.1
-0.033333333,0,-0.013333333,-0.1,0.00333333299999999,NA
0.076666667,-0.09,0.093333333,-0.09,0.076666667,NA
0.00333333299999999,0.09,-0.013333333,0.09,-0.013333333,NA
-0.013333333,0,-0.013333333,0,-0.05,NA
-0.013333333,0,-0.05,0,-0.066666667,NA
-0.05,0,-0.066666667,0,-0.036666667,NA
-0.066666667,0,-0.036666667,0,-0.053333333,NA
-0.036666667,0,-0.053333333,0,-0.066666667,NA
-0.053333333,0,-0.066666667,0,-0.073333333,NA
-0.066666667,0,-0.073333333,0,-0.076666667,NA
-0.023333333,-0.05,-0.026666667,-0.05,-0.073333333,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.0913333330000001,0.268,0.292333333,0.241,0.475333333,0.168
0.108333333,0.184,0.144333333,0.331,0.346666667,0.262
NA,NA,NA,NA,NA,NA
0.136666667,NA,0.133333333,NA,0.222533333,NA
-0.0776666669999999,0.211,0.0116333329999998,0.210900000000001,-0.225833333000001,0.211
0.0217333330000002,-0.0101000000000004,-0.224933333,-0.000900000000000567,-0.659166667,0.00930000000000053
-0.225833333000001,0.000900000000000567,-0.649866667,-0.00930000000000053,-1.5539,-0.00929999999999964
-0.649866667,0,-1.5539,0,-2.891366667,0
-1.3343,-0.2196,-2.704166667,-0.187200000000001,-3.144033333,-0.1547
-2.060866667,-0.6433,-2.500933333,-0.6431,-2.657666667,-0.6429
-0.696133333,-1.8048,-0.512766667,-2.1449,-1.990233333,-1.8875
0.135433333,-0.6482,-1.254833333,-0.7354,-1.531366667,-0.7336
-1.756133333,0.5013,-2.238666667,0.7073,-2.435566667,0.2472
-0.483866667,-1.7548,-0.523866667,-1.9117,-0.540533333,-1.9988
-0.200566667,-0.3233,-0.217233333,-0.3233,-0.317233333,-0.3233
0.005266667,-0.2225,-0.123133333,-0.1941,-0.098733333,-0.1685
-0.162733333,0.0396,-0.134333333,0.0356,-0.113733333,0.0321
-0.0933333329999999,0.11,0.183333333,0.21,0.353333333,0.149999999999999
0.0133333330000003,0.17,0.153333333,0.2,0.346666667,0.109999999999999
-0.126666667,0.28,0.00666666699999929,0.340000000000001,0.00333333299999961,0.340000000000001
-0.0933333330000004,0.0999999999999996,-0.096666667,0.0999999999999996,-0.116666667,0.199999999999999
-0.296666667,0.2,-0.216666667,0.100000000000001,-0.463333333,0.100000000000001
-0.0766666669999996,-0.140000000000001,-0.253333333,-0.21,-0.646666667,-0.25
-0.263333333,0.00999999999999979,-0.666666666999999,0.0199999999999996,-1.58,0.0199999999999996
-0.666666666999999,0,-1.58,0,-2.916666667,0.0599999999999996
-1.56,-0.0199999999999996,-2.906666667,-0.00999999999999979,-3.323333333,0
-1.886666667,-1.02,-2.403333333,-0.92,-2.586666667,-0.87
-0.096666667,-0.13,-0.113333333,-0.18,-0.313333333,-0.08
-0.073333333,-0.04,-0.173333333,-0.14,-0.153333333,-0.11
0.103333333,0,0.306666667,0,0.303333333,0
-0.183333333,0.49,-0.256666667,0.56,0.0233333330000001,0.36
-0.236666667,-0.0200000000000005,0.113333333,-0.0899999999999999,-0.213333333,0.24
-0.306666667,0.600000000000001,-0.246666667,0.600000000000001,-0.293333333000001,0.600000000000001
-0.196666667000001,-0.0499999999999998,-0.193333333,-0.100000000000001,-0.446666667,-0.100000000000001
-0.193333333,0,-0.346666667,-0.0999999999999996,-0.366666667,0
-0.346666667,0,-0.516666667,0.15,-0.863333333,0.149999999999999
-0.266666667,-0.25,-0.763333333,-0.0999999999999996,-1.196666667,-0.0999999999999996
-0.563333333,-0.2,-1.246666667,0.0499999999999998,-2.16,-0.0499999999999998
-0.546666666999999,-0.7,-1.51,-0.649999999999999,-2.856666667,-0.649999999999999
-1.51,0,-2.856666667,0,-3.373333333,0.0999999999999996
-1.956666667,-0.9,-2.473333333,-0.9,-2.606666667,-0.9
-0.373333333,-2.1,-0.606666667,-2,-1.903333333,-1.9
-0.106666667,-0.5,-1.303333333,-0.6,-1.386666667,-0.9
-1.403333333,0.0999999999999999,-1.886666667,0.5,-2.226666667,0.6
-0.586666667,-1.3,-0.626666667,-1.6,-0.943333333,-1.8
-0.126666667,-0.5,-0.243333333,-0.7,-0.343333333,-1.25
-0.243333333,0,-0.443333333,0.1,-0.493333333,0
0.046666667,-0.5,-0.293333333,-0.55,-0.813333333,-0.55
-0.293333333,0,-0.813333333,0,-0.823333333,0
-0.013333333,-0.8,-0.023333333,-0.8,-0.103333333,-0.8
-0.023333333,0,-0.103333333,0,-0.126666667,-0.3
-0.086666667,-0.4,-0.033333333,-0.9,-0.013333333,-1.4
