"Q1Ahead_error","h1_forecast_revision","Q2Ahead_error","h2_forecast_revision","Q3Ahead_error","h3_forecast_revision","ID","Date_number"
-0.816666667,-2,-2.24,-1.8,-2.893333333,-2,43,14
-0.24,-2,-0.893333333,-2,-1.833333333,-1.5,43,15
-1.393333333,0.5,-1.833333333,0,NA,NA,43,16
-0.0333333329999999,-1.8,0.196666667,NA,-0.36,NA,43,17
0.196666667,0,-0.29,-0.0700000000000003,-0.986666667,0.21,43,18
-0.46,0.17,-0.976666667,-0.00999999999999979,-1.146666667,-0.32,43,19
-0.0633333329999992,-0.25,-0.143333333,-0.25,0.0433333329999996,-0.25,43,22
-0.243333333000001,0.100000000000001,-0.156666667000001,0.2,-0.636666667,0.3,43,23
0.0433333329999996,-0.2,-0.436666667,-0.2,-0.776666667,-0.3,43,24
-0.136666667,-0.3,-0.476666667,-0.3,-0.19,-0.199999999999999,43,25
-0.376666666999999,-0.100000000000001,-0.19,0,0.31,0.2,43,26
0.426666667,-0.2,0.839999999999999,-0.2,0.41,-0.4,43,29
NA,NA,NA,NA,NA,NA,44,20
NA,NA,NA,NA,NA,NA,44,25
NA,NA,NA,NA,NA,NA,44,28
NA,NA,NA,NA,NA,NA,44,29
NA,NA,NA,NA,NA,NA,44,30
NA,NA,NA,NA,NA,NA,44,35
-1.58,3,-3.683333333,1,-4.593333333,-0.5,47,3
-2.883333333,-0.800000000000001,-4.093333333,-0.5,-4.093333333,-1.8,47,4
-0.0933333330000004,-4,-1.893333333,-2.2,-2.403333333,-1.7,47,5
-0.193333333,-1.7,-0.103333333,-2.3,0.34,-2.4,47,6
0.596666667,-0.7,0.84,-0.5,0.100000000000001,-0.300000000000001,47,7
0.940000000000001,-0.100000000000001,0.4,-0.299999999999999,0.550000000000001,-0.280000000000001,47,8
-0.399999999999999,0.799999999999999,-0.23,0.780000000000001,0.146666667,0.84,47,9
-0.0299999999999994,-0.200000000000001,0.396666667,-0.25,0.720000000000001,-0.4,47,10
0.896666667,-0.5,1.32,-0.6,-0.496666667000001,-0.6,47,11
-1.093333333,-3.2,-0.793333333,-3.5,-0.403333333000001,-3.6,51,5
0.306666667000001,-1.1,0.696666667,-1.1,1.54,-1.2,51,6
0.896666667,-0.2,1.64,-0.0999999999999996,1.3,0,51,7
-0.676666667,-0.899999999999999,-0.896666667,-0.95,-0.763333332999999,-0.9,51,20
-0.246666667,-0.65,-0.0633333329999992,-0.7,-0.0433333330000005,-0.649999999999999,51,21
0.346666667,-0.409999999999999,0.486666667,-0.53,0.943333333,-0.7,51,22
0.056666667,0.43,0.443333333,0.5,0.163333333,0.52,51,23
0.193333333,0.25,-0.0366666670000004,0.2,-0.226666667,0.15,51,24
-0.0366666670000004,0,-0.276666667,0.0499999999999998,0.21,0,51,25
-0.0766666669999996,-0.2,0.31,-0.0999999999999996,1.11,-0.199999999999999,51,26
-0.19,0.899999999999999,-0.556666667,0.800000000000001,-0.546666666999999,0.799999999999999,51,31
0.16,-0.42,0.146666667000001,-0.4,-0.0233333330000001,-0.6,51,34
-0.0800000000000001,2.5,-3.683333333,0.5,-6.093333333,0,53,3
-2.483333333,-1.2,-4.093333333,-2,-4.893333333,-1,53,4
1.39,0.25,0.800000000000001,0.25,0.92,0.25,53,8
NA,NA,NA,NA,NA,NA,54,2
-0.116666667000001,-1.1,-0.18,-1.51,-0.193333333,-1.7,55,14
-1.18666667,-2.4,-2.28,-2.5,-3.583333333,-2.2,58,2
-0.779999999999999,-1.5,-2.983333333,-0.6,-3.893333333,-0.799999999999999,58,3
-2.983333333,0,-3.893333333,0,-3.493333333,0,58,4
-3.093333333,-0.800000000000001,-2.193333333,-1.3,-1.303333333,-1.7,58,5
-1.493333333,-0.700000000000001,-1.103333333,-0.199999999999999,0.0400000000000009,0,58,6
-0.603333333,-0.5,-1.36,1.4,-0.699999999999999,0.9,58,7
-0.893333332999999,-3.5,-1.103333333,-3.5,-0.859999999999999,-3.5,59,6
-2.583333333,1.5,-4.093333333,1.6,-3.593333333,1.4,60,4
-2.593333333,-1.5,-2.493333333,-1.1,-2.103333333,-0.4,60,5
0.406666667000001,-2.9,0.796666667,-2.9,1.74,-3,60,6
1.196666667,-0.399999999999999,2.34,-0.600000000000001,2.1,-0.7,60,7
1.64,0.7,1.6,0.5,2.17,0.2,60,8
0,1.6,0.869999999999999,1.3,1.996666667,0.899999999999999,60,9
0.57,0.299999999999999,1.396666667,0.600000000000001,2.22,0.699999999999999,60,10
1.196666667,0.199999999999999,1.92,0.300000000000001,0.503333332999999,0.500000000000001,60,11
0.32,1.6,-1.396666667,1.9,-2.016666667,1.9,60,12
-1.496666667,0.100000000000001,-2.116666667,0.100000000000001,-2.74,0,60,13
-1.416666667,-0.700000000000001,-1.94,-0.799999999999999,-2.093333333,-0.9,60,14
0.166666667,-0.3,-0.103333333,-0.3,-0.86,-0.4,60,17
-0.103333333,0,-0.86,0,-1.476666667,0,60,18
-0.86,0,-1.476666667,0,-1.646666667,0,60,19
-0.276666667,-1.2,-0.446666667,-1.2,-0.263333332999999,-1.2,60,20
-0.146666667,-0.3,0.236666667000001,-0.5,0.656666667,-0.8,60,21
0.436666667000001,-0.2,0.656666667,0,1.043333333,0,60,22
0.456666666999999,0.2,1.043333333,0,0.863333333,0,60,23
0.0433333329999996,1,-0.136666667,1,-0.276666667,0.7,60,24
-0.136666667,0,-0.276666667,0,0.21,0,60,25
0.223333333,-0.5,0.71,-0.5,1.51,-0.5,60,26
0.71,0,1.51,0,2.226666667,0,60,27
1.01,0.5,1.726666667,0.5,2.54,0.5,60,28
0.426666667,1.3,1.24,1.3,1.41,1,60,29
1.54,-0.3,1.41,0,1.043333333,0,60,30
0.41,1,-0.156666667,1.2,-0.146666667,1,60,31
-0.456666667,0.300000000000001,-0.346666667,0.2,-0.04,0,60,32
-0.246666667,-0.0999999999999996,0.0599999999999996,-0.0999999999999996,0.246666667,0,60,33
0.46,-0.4,0.746666667,-0.5,0.476666667,-0.3,60,34
0.246666667,0.5,0.176666667,0.3,-0.00999999999999979,0,60,35
-0.0233333330000001,0.2,-0.31,0.3,-0.976666667,0,60,36
-0.31,0,-0.976666667,0,-1.44,0,60,37
-0.976666667,0,-1.44,0,-1.623333333,0,60,38
-0.74,-0.7,-0.923333333,-0.7,-1.76,-0.7,60,39
-0.123333333,-0.8,-0.96,-0.8,-1.806666667,-0.6,60,40
-0.96,0,-1.806666667,0,-2.32,0,60,41
-0.806666667,-1,-1.22,-1.1,-1.916666667,-1.5,60,42
-0.22,-1,-0.916666667,-1,-1.13,-0.8,60,43
-0.916666667,0,-1.13,0,-1.44,0,60,44
-0.13,-1,-0.24,-1.2,-0.533333333,-1,60,45
-0.04,-0.2,-0.333333333,-0.2,-0.496666667,-0.5,60,46
-0.333333333,0,-0.496666667,0,-0.74,0,60,47
-0.496666667,0,-0.74,0,-0.756666667,0,60,48
-0.54,-0.2,-0.556666667,-0.2,-0.0133333329999998,-0.3,60,49
-1.353333333,-2.54,-2.103333333,-0.699999999999999,-0.44,-1.22,61,6
1.396666667,-3.5,2.04,-2.48,1.4,-1.41,61,7
-0.226666667,-1.37,-0.836666666999999,-1.48,-1.53,-1.41,61,13
-0.816666667,-0.0199999999999996,-1.24,-0.290000000000001,-1.693333333,-0.17,61,14
3.81333333,-3,2.42,-1,-0.683333333,0,62,2
NA,NA,NA,NA,NA,NA,62,3
-0.683333333,NA,-1.093333333,NA,-0.893333332999999,NA,62,4
-1.093333333,0,-1.393333333,0.5,-0.103333333,-0.5,62,5
1.106666667,-2.5,1.396666667,-1.5,2.14,-1.5,62,6
0.896666667,0.5,1.74,0.4,1.5,0.3,62,7
1.64,0.0999999999999996,1.8,-0.3,2.17,-0.2,62,8
-0.5,2.3,0.17,2,1.096666667,1.7,62,9
2.17,-2,2.796666667,-1.7,3.32,-1.5,62,10
1.796666667,1,2.82,0.5,2.303333333,0.5,62,11
1.01,1.81,0.373333333,1.93,NA,NA,62,12
-0.896666667,1.27,-1.316666667,NA,-1.54,NA,62,13
-0.616666667000001,-0.699999999999999,-1.04,-0.5,-1.093333333,-0.300000000000001,62,14
-0.840000000000001,-0.199999999999999,-0.893333333,-0.199999999999999,0.166666667,-0.8,62,15
-0.293333333000001,-0.6,0.166666667,0,-0.103333333,0,62,16
0.666666667,-0.5,0.596666667,-0.7,0.14,-1,62,17
0.396666667,0.2,0.14,0,-0.476666667,0,62,18
0.14,0,-0.476666667,0,-0.846666667,0,62,19
0.123333333,-0.6,-0.0466666670000002,-0.8,0.0366666670000004,-1,62,20
0.556666667,0,0.643333332999999,-0.199999999999999,0.263333333,-0.2,62,23
0.243333333,0.399999999999999,-0.136666667,0.4,-0.476666667,0.4,62,24
0.163333333,-0.3,-0.276666667,-0.2,-0.0899999999999999,-0.5,62,25
0.723333333,-1,1.21,-1.3,2.01,-1.6,62,26
0.51,0.7,1.51,0.5,2.226666667,0,62,27
NA,NA,NA,NA,NA,NA,62,28
0.526666667,NA,1.24,NA,1.21,NA,62,29
1.24,0,1.21,0,0.743333333000001,0,62,30
-0.0899999999999999,1.3,-0.756666666999999,1.5,-0.946666667,1.6,62,31
-0.856666666999999,0.0999999999999996,-0.846666667,-0.0999999999999996,-0.24,-0.4,62,32
0.153333333,-1,0.66,-0.9,0.946666667000001,-0.8,62,33
0.56,0.100000000000001,0.946666667000001,0,0.976666667,0,62,34
0.496666667,0.45,0.476666667,0.5,0.24,0.25,62,35
-0.0233333330000001,0.5,-0.26,0.5,-0.976666667,0.5,62,36
-0.26,0,-0.976666667,0,-1.19,0,62,37
-0.876666667,-0.0999999999999996,-1.14,-0.0499999999999998,-1.123333333,0,62,38
-0.44,-0.7,-0.373333333,-0.75,-1.46,-0.5,62,39
-0.423333333,0.0499999999999998,-1.46,0,-2.206666667,-0.15,62,40
-1.21,-0.25,-2.106666667,-0.0999999999999996,-2.52,0,62,41
-0.606666667,-1.5,-1.02,-1.5,-1.816666667,-1.5,62,42
0.18,-1.2,-0.416666667,-1.4,-0.53,-1.5,62,43
-0.416666667,0,-0.93,0.4,-1.54,0.7,62,44
-0.18,-0.75,-0.54,-1,-0.783333333,-1.05,62,45
-0.04,-0.5,-0.133333333,-0.65,-0.296666667,-0.7,62,46
0.619999999999999,-1.7,-2.683333333,-1.75,-4.293333333,-2.03,63,3
-2.983333333,0.300000000000001,-4.593333333,0.300000000000001,-5.093333333,0.399999999999999,63,4
-3.483333333,2.2,-4.093333333,2.4,-3.693333333,2.4,65,4
-3.193333333,-0.9,-3.593333333,-0.100000000000001,-2.603333333,-0.5,65,5
0.0700000000000003,0.85,-1.946666667,1.1,NA,NA,65,12
-1.596666667,-0.35,-2.216666667,NA,-3.19,NA,65,13
-1.143333333,0.35,-1.333333333,0.0999999999999996,-1.653333333,NA,65,16
-0.283333333,-1.05,-0.803333333,-0.850000000000001,-1.56,-0.350000000000001,65,17
-0.903333333,0.0999999999999996,-1.66,0.0999999999999996,-1.676666667,0,65,18
-0.66,-1,-1.476666667,-0.2,-1.846666667,0.2,65,19
-0.176666667,-1.3,-0.546666667,-1.3,-0.663333333,-0.6,65,20
-0.0466666670000002,-0.5,-0.0133333329999994,-0.65,-0.143333333,-0.4,65,21
0.386666667,-0.399999999999999,0.506666666999999,-0.649999999999999,0.793333333,-0.8,65,22
0.356666667,0.149999999999999,0.793333333,0,0.363333333,0.25,65,23
0.0433333329999996,0.75,-0.386666667,0.75,-1.026666667,NA,65,24
-0.386666667,0,-1.026666667,0,-1.09,0,65,25
-0.31,-0.2,-1.126666667,-0.3,-1.69,-0.4,65,37
-0.726666667,-0.4,-1,-0.69,-1.653333333,-0.22,65,38
0.239999999999999,-1.24,0.126666667,-1.78,-0.96,-1.7,65,39
-0.0233333330000001,0.15,-1.22,0.26,-2.036666667,0.0299999999999994,65,40
-1.13,-0.0899999999999999,-2.206666667,0.17,-2.52,0.17,65,41
-1.136666667,-1.07,-1.55,-0.97,-2.266666667,-0.9,65,42
-0.47,-1.08,-1.296666667,-0.97,-1.61,-0.88,65,43
-0.996666667,-0.3,-1.2,-0.41,-1.69,NA,65,44
-0.28,-0.919999999999999,-1.19,-0.5,-1.633333333,-0.7,65,45
-0.14,-1.05,-0.503333333,-1.13,-0.866666667,-0.83,65,46
-0.333333333,-0.17,-0.676666667,-0.19,-1.02,0,65,47
-0.076666667,-0.6,-0.16,-0.86,-0.206666667,-0.8,65,48
-0.04,-0.12,0.0433333329999996,-0.25,0.686666667,-0.25,65,49
0.233333333,-0.19,0.976666667,-0.29,1.306666667,-0.23,65,50
0.756666667,0.22,1.226666667,0.0800000000000001,2.03,0.04,65,51
0.376666667,0.85,1.6,0.43,2.136666667,0.3,65,52
1.03,0.57,1.636666667,0.5,1.646666667,0.23,65,53
-0.0133333330000003,1.65,0.196666667,1.45,0.266666667,1.2,65,54
-0.503333333,0.699999999999999,-0.733333333,1,-0.82,1.03,65,55
-0.733333333,0,-0.84,0.0199999999999996,-1.47,0.850000000000001,65,56
-0.34,-0.5,-0.67,-0.800000000000001,-0.48,-0.9,65,57
-0.0700000000000003,-0.6,0.27,-0.75,0.346666667,-0.75,65,58
0.27,0,0.346666667,0,0.226666667,0,65,59
0.0466666670000002,0.3,-0.0233333330000001,0.25,0.0599999999999996,NA,65,60
-0.323333333,0.3,-0.29,0.35,-0.303333332999999,0.399999999999999,65,61
-0.04,-0.25,-0.0533333329999994,-0.25,0.0466666670000002,-0.4,65,62
-0.00333333299999961,-0.0499999999999998,-0.00333333299999961,0.0499999999999998,0.04,0.0999999999999996,65,63
-0.403333333,0.4,-0.41,0.45,-0.446666667,0.55,65,64
-0.0600000000000005,-0.35,-0.0466666669999993,-0.4,-0.0233333330000001,-0.45,65,65
0.0533333330000003,-0.0999999999999996,0.0266666669999998,-0.0499999999999998,-0.126666667,0.0499999999999998,65,66
0.276666667,-0.25,0.323333333,-0.45,-0.146666667000001,-0.5,65,67
-0.0766666670000005,0.4,-0.646666667000001,0.5,-0.493333333000001,0.600000000000001,65,68
-0.746666667,0.0999999999999996,-0.493333333000001,0,-0.346666667,-0.2,65,69
0.506666667,-1,0.603333333,-0.95,0.850000000000001,-0.9,65,70
0.253333333,0.35,0.45,0.4,0.843333332999999,0.3,65,71
0.0500000000000007,0.399999999999999,0.543333333,0.3,1.52,-0.3,65,72
0.143333332999999,0.4,0.619999999999999,0.9,0.813333332999999,0.800000000000001,65,73
0.42,0.199999999999999,0.713333333,0.0999999999999996,1.016666667,0.0999999999999996,65,74
-0.186666667000001,0.9,0.016666667,1,-0.0833333329999997,1.2,65,75
0.016666667,0,-0.0833333329999997,0,-1.383333333,0.5,65,76
0.016666667,-0.0999999999999996,-1.283333333,-0.100000000000001,-2.34,0,65,77
-0.983333333,-0.3,-2.04,-0.3,-2.43,-0.300000000000001,65,78
-1.24,-0.8,-1.63,-0.8,-2.793333333,-0.8,65,79
-0.63,-1,-1.793333333,-1,-1.98,-1,65,80
-1.393333333,-0.4,-1.58,-0.4,-1.586666667,-0.6,65,81
-0.0800000000000001,-1.5,-0.086666667,-1.5,-0.556666667,-1.2,65,82
0.0133333330000001,-0.1,-0.126666667,-0.43,-0.566666667,-0.9,65,83
-0.156666667,0.03,-0.566666667,0,-0.843333333,-0.15,65,84
0.04,-0.7,0.03,-0.9,-0.183333333,-0.9,65,87
-0.17,0.2,-0.183333333,0,-0.283333333,0,65,88
-0.083333333,-0.1,-0.183333333,-0.0999999999999999,-0.0233333330000001,-0.2,65,89
-0.083333333,-0.1,0.076666667,-0.1,0.386666667,-0.0999999999999999,65,90
0.156666667,0.65,0.186666667,0.85,-0.236666667,1.3,65,93
0.036666667,0.15,-0.036666667,-0.2,-0.14,-0.35,65,94
0.163333333,-0.2,0.26,-0.4,0.426666667,-0.7,65,95
0.36,-0.1,0.626666667,-0.2,0.993333333,-0.2,65,96
0.126666667,0.5,0.493333333,0.5,0.803333333,0.3,65,97
0.293333333000001,0.2,0.503333333,0.3,0.606666667,0.5,65,98
0.303333332999999,0.2,0.406666667,0.2,0.303333333,0.6,65,99
-0.0933333330000004,0.5,-0.096666667,0.4,0.183333333,0.399999999999999,65,100
-0.296666667,0.2,-0.216666667,0.4,-0.363333333,0.399999999999999,65,101
-0.016666667,-0.2,-0.363333333,0,-0.696666667,0,65,102
-1.61,-0.2,-3.056666667,-0.100000000000001,-3.473333333,-0.100000000000001,65,105
NA,NA,NA,NA,NA,NA,66,2
-1.293333333,NA,-1.393333333,NA,-1.103333333,NA,66,5
1.106666667,-2.5,1.396666667,-2.5,1.84,-2.9,66,6
0.396666667,1,0.84,1,0.5,0.500000000000001,66,7
0.440000000000001,0.399999999999999,0.100000000000001,0.399999999999999,0.67,0.5,66,8
-1,1.1,-0.130000000000001,0.800000000000001,0.796666667,1,66,9
-0.130000000000001,0,0.796666667,0,1.42,-0.0999999999999996,66,10
0.196666667000001,0.6,0.82,0.6,-0.296666667,-0.4,66,11
-0.0800000000000001,0.9,-1.396666667,1.1,-1.516666667,0.6,66,12
-1.596666667,0.200000000000001,-1.916666667,0.4,-2.24,0.6,66,13
-1.216666667,-0.699999999999999,-1.74,-0.5,-1.893333333,-0.300000000000001,66,14
-1.04,-0.699999999999999,-1.893333333,0,-1.633333333,-1,66,15
-0.593333333,-1.3,-0.233333333,-1.4,-0.503333333,-0.699999999999999,66,16
-0.0333333329999999,-0.2,-0.503333333,0,-1.36,-0.4,66,17
-0.976666667,-1.3,-1.546666667,-0.8,-1.563333333,-0.2,66,20
-0.0433333330000005,0.3,0.143333332999999,0,-0.436666667,0.0999999999999996,66,23
-0.156666667000001,0.3,0.363333333,-0.8,-0.576666667,0.2,66,24
-0.236666667,0.6,-0.376666666999999,-0.2,-0.0899999999999999,0,66,25
0.123333333000001,-0.5,0.61,-0.7,0.81,-0.6,66,26
0.41,0.2,1.31,-0.5,1.826666667,-0.5,66,27
0.609999999999999,0.7,1.226666667,0.6,1.74,0.7,66,28
0.526666667,0.7,1.14,0.600000000000001,1.31,0.6,66,29
0.92,-0.5,-2.683333333,0.5,-3.793333333,0.699999999999999,67,3
-3.083333333,0.4,-4.693333333,0.9,-3.893333333,1,67,4
1.396666667,-1,2.64,-1,1.8,0,67,7
1.34,1.3,0.9,0.9,1.47,NA,67,8
0.0500000000000007,0.85,0.77,0.7,1.496666667,0.800000000000001,67,9
0.67,0.0999999999999996,1.496666667,0,1.72,0.4,67,10
-1.016666667,-0.700000000000001,-2.14,-0.200000000000001,-2.493333333,-0.0999999999999996,67,14
3.03333333,-5.09,1.67,-4.25,-3.183333333,-3,68,2
0.119999999999999,1.55,-3.283333333,0.0999999999999996,-5.593333333,-0.0999999999999996,68,3
-2.283333333,-1,-4.093333333,-1.5,-4.093333333,-1.8,68,4
-0.493333333000001,-3.6,-1.143333333,-2.95,-1.403333333,-2.4,68,5
0.206666667,-1.35,-0.103333333,-1.3,0.34,-1.5,68,6
-0.549999999999999,1.25,-0.0800000000000001,0.75,0.396666667,0.9,68,9
0.42,0.6,-1.396666667,0.5,-2.216666667,NA,68,12
-1.696666667,0.300000000000001,-2.516666667,0.299999999999999,-3.54,0.4,68,13
-1.016666667,-1.5,-2.04,-1.5,-2.593333333,-2.2,68,14
-1.19,-0.85,-2.193333333,-0.399999999999999,-2.333333333,-0.300000000000001,68,15
-0.293333333000001,-1.9,-0.733333333,-1.6,-1.103333333,-1.4,68,16
-0.233333333,-0.5,-0.803333333,-0.3,-2.16,-0.0999999999999996,68,17
-0.203333333,-0.600000000000001,-1.06,-1.1,-1.926666667,-1.05,68,18
-1.06,0,-1.776666667,-0.15,-2.146666667,-0.15,68,19
-0.526666667,-1.25,-0.896666667,-1.25,-0.763333332999999,-1.1,68,20
0.153333333,-1.05,0.136666667,-0.899999999999999,0.00666666699999929,-0.75,68,21
0.636666667,-0.5,0.556666667,-0.550000000000001,0.743333333,-0.5,68,22
NA,NA,NA,NA,NA,NA,69,2
1.42,NA,-2.183333333,NA,-4.593333333,NA,69,3
-2.983333333,0.800000000000001,-4.593333333,0,-3.893333333,NA,69,4
-1.893333333,-2.7,-2.393333333,-1.5,-2.303333333,-0.800000000000001,69,5
0.106666667000001,-2.5,0.396666667,-2.7,0.640000000000001,-2.5,69,6
0.896666667,-0.5,1.14,-0.5,0.300000000000001,-0.5,69,7
0.296666667,-0.2,-0.36,-0.3,-0.976666667,-0.5,69,18
-0.86,0.5,-0.976666667,0,-1.446666667,0.0499999999999998,69,19
-0.276666667,-0.7,-0.646666667,-0.8,-0.963333333,-0.5,69,20
-0.0466666670000002,-0.6,0.136666667,-1.1,0.00666666699999929,-0.85,69,21
-0.336666667,0,-0.876666666999999,0.0999999999999996,-0.59,0.0999999999999996,69,25
0.123333333000001,-1,0.21,-0.8,0.51,-0.5,69,26
0.539999999999999,0.8,0.41,0.5,0.743333333000001,0.3,69,30
-0.34,0.75,-0.156666667,0.9,0.153333333,0.6,69,31
0.46,0.399999999999999,0.646666667000001,0.0999999999999996,0.276666667,0,69,34
3.81333333,-4.5,-0.58,-1.5,-4.683333333,1,70,2
0.220000000000001,-0.800000000000001,-4.183333333,-0.5,-6.793333333,0.699999999999999,70,3
-3.683333333,-0.5,-6.093333333,-0.699999999999999,-6.693333333,-0.399999999999999,70,4
-1.093333333,-5,-1.893333333,-4.8,-2.803333333,-4.2,70,5
0.606666667000001,-2.5,0.396666667,-3.2,-0.359999999999999,-3,70,6
0.0966666669999992,0.300000000000001,-0.359999999999999,0,-0.699999999999999,0,70,7
-0.359999999999999,0,-0.699999999999999,0,0.470000000000001,0.199999999999999,70,8
-1.7,1,-0.83,1.3,0.596666667000001,0.199999999999999,70,9
0.17,-1,0.596666667000001,0,0.32,0,70,10
0.296666667,0.300000000000001,0.220000000000001,0.0999999999999996,-2.196666667,0,70,11
0.120000000000001,0.0999999999999996,-1.596666667,-0.6,-2.616666667,-1,70,12
-1.396666667,-0.200000000000001,-2.116666667,-0.5,-3.24,-0.800000000000001,70,13
-0.0166666669999991,-2.1,-0.840000000000001,-2.4,-1.793333333,-2.3,70,14
-1.24,0.399999999999999,-1.893333333,0.0999999999999996,-2.533333333,-0.200000000000001,70,15
-0.893333333,-1,-1.233333333,-1.3,-1.903333333,-2,70,16
-0.233333333,-1,-0.753333333,-1.15,-1.76,-1.4,70,17
-0.403333333,-0.350000000000001,-1.36,-0.4,-1.876666667,-0.399999999999999,70,18
-1.06,-0.3,-1.876666667,0,-2.146666667,0.4,70,19
-0.276666667,-1.6,-0.246666667,-1.9,0.136666667,-1.9,70,20
0.153333333,-0.399999999999999,0.536666667,-0.4,0.856666667,-0.5,70,21
0.536666667,0,0.856666667,0,1.443333333,0,70,22
-0.343333333,1.2,0.0433333329999996,1.4,0.163333333,1.3,70,23
0.143333332999999,-0.0999999999999996,0.0633333330000001,0.0999999999999996,0.223333333,0,70,24
0.0633333330000001,0,0.0233333330000001,0.2,0.51,0.2,70,25
0.0233333330000001,0,0.71,-0.2,1.61,-0.199999999999999,70,26
0.11,0.6,0.609999999999999,1,1.026666667,1.4,70,27
0.41,0.199999999999999,0.626666667,0.399999999999999,0.94,0.6,70,28
0.326666667,0.300000000000001,0.739999999999999,0.2,0.81,0,70,29
0.839999999999999,-0.0999999999999996,0.91,-0.0999999999999996,0.643333333,0,70,30
-0.0899999999999999,1,-0.356666666999999,0.999999999999999,-0.146666667,0.8,70,31
-0.356666666999999,0,-0.146666667,0,0.56,-0.0999999999999996,70,32
0.0533333330000003,-0.2,0.56,0,0.946666667000001,0.2,70,33
0.46,0.0999999999999996,0.746666667,0.2,0.776666667,0.2,70,34
-0.46,-0.3,-1.226666667,-0.45,-1.54,-0.5,70,37
-0.676666667,-0.55,-0.94,-0.6,-1.023333333,-0.6,70,38
NA,NA,NA,NA,NA,NA,72,2
0.42,NA,-1.683333333,NA,-3.843333333,NA,72,3
-0.683333333,-1,-3.093333333,-0.75,-3.593333333,0.699999999999999,72,4
-2.593333333,-0.5,-2.893333333,-0.699999999999999,NA,NA,72,5
1.106666667,-4,1.646666667,NA,2.14,NA,72,6
0.800000000000001,0.5,1.42,0.25,2.296666667,0.25,72,9
0.620000000000001,1.2,-0.996666667000001,1.3,-1.616666667,1.1,72,12
-0.04,-1.5,-0.393333333,-1.25,-0.333333333,-1.5,72,15
-0.66,0.0499999999999998,-1.276666667,0.0499999999999998,-1.646666667,0.25,72,19
-0.976666667,-0.3,-1.646666667,0,-1.963333333,0.5,72,20
0.356666667,0.5,1.043333333,0.3,0.863333333,0.5,72,23
0.443333333,0.6,0.363333333,0.5,0.223333333,NA,72,24
0.613333333,-0.25,0.723333333,-0.5,1.21,-0.75,72,25
0.223333333,0.5,0.91,0.3,2.01,0,72,26
0.71,0.2,1.71,0.3,2.426666667,NA,72,27
1.29,NA,1.41,NA,1.093333333,NA,72,30
2.61333333,-4.5,2.92,-5.9,-2.983333333,-3.7,74,2
1.81333333,-2,1.42,-1,-2.683333333,0.5,75,2
1.92,-0.5,-0.683333333,-2,-3.093333333,-1,75,3
-1.183333333,0.5,-2.593333333,-0.5,-2.393333333,0,75,4
-3.093333333,0.5,-2.393333333,0,-1.603333333,-0.5,75,5
0.106666667000001,-2.5,0.396666667,-2,0.140000000000001,-1,75,6
-1.083333333,-1,-1.603333333,-1.25,-2.61,-1.25,75,17
-1.883333333,-0.24,-3.593333333,-0.9,-4.193333333,0.270000000000001,78,4
-0.423333333,-3.17,-2.533333333,-1.66,-2.023333333,-1.08,78,5
1.49,0.32,0.960000000000001,0.28,0.92,0.15,78,8
0.526666667,0.04,0.553333332999999,0.13,-0.166666667,0.38,78,23
2.31333333,-3.3,2.42,-3.4,-1.183333333,-2.3,79,2
-0.48,2.9,-3.583333333,2.4,-6.093333333,2.8,79,3
-2.283333333,-1.3,-4.393333333,-1.7,-4.493333333,-1.8,79,4
-2.693333333,-1.7,-2.693333333,-1.8,-2.603333333,-1.2,79,5
0.106666667000001,-2.8,0.396666667,-3,1.44,-3.6,79,6
0.296666667,0.0999999999999996,0.84,0.600000000000001,0.300000000000001,0.9,79,7
0.84,0,0.4,-0.0999999999999996,1.27,-0.5,79,8
0.200000000000001,0.199999999999999,0.17,1.1,0.596666667000001,1.4,79,9
0.57,-0.4,0.796666667,-0.199999999999999,1.12,-0.300000000000001,79,10
-0.739999999999999,-2.7,-1.393333333,-3,-1.633333333,-3.4,79,15
-0.293333333000001,-1.1,-0.133333332999999,-1.5,-0.203333333,-1.8,79,16
-0.0333333329999999,-0.0999999999999996,0.196666667,-0.399999999999999,-0.260000000000001,-0.5,79,17
