MZ_data_mat_h31,MZ_data_mat_h32,MZ_data_mat_h33,MZ_data_mat_h34
99,81,3.9,1.713333333
99,83,2.7,1.333333333
99,84,2.4,1.156666667
99,85,2.05,1.04
99,86,2,0.93
99,87,2.1,0.916666667
99,88,1.9,0.916666667
99,90,1.2,1.486666667
99,91,1.8,2.006666667
99,92,1.9,2.536666667
99,94,3,3.36
99,95,3.4,3.826666667
99,96,3.9,4.393333333
99,98,4.3,4.906666667
99,99,4.7,4.903333333
99,100,4.8,4.983333333
99,102,4.4,4.303333333
99,104,4.9,2.043333333
99,107,2.7,0.296666667
99,109,2.2,0.173333333
99,110,1.1,0.156666667
99,114,0.4,0.156666667
100,9,9.39,9.796666667
100,17,7.9,6.14
100,19,7.2,5.353333333
100,20,5.8,5.536666667
100,21,6,5.656666667
100,22,5.5,6.043333333
100,23,6.1,5.863333333
100,24,6.25,5.723333333
100,25,6,6.21
100,26,6,7.01
100,27,6.25,7.726666667
100,28,7,8.54
100,29,7.8,8.41
100,30,8.25,7.843333333
100,31,9.25,7.653333333
100,33,8,7.746666667
100,34,7.75,7.476666667
100,35,8.7,6.99
404,37,6.71,5.56
404,38,6.45,5.376666667
404,39,6.02,4.54
404,40,6.07,3.893333333
404,41,5.4,3.68
404,42,4.61,3.083333333
404,43,4.49,3.07
404,44,4.17,2.96
404,45,3.69,2.966666667
404,46,3.52,3.003333333
404,47,3.49,3.06
404,48,3.25,3.243333333
404,49,3.5,3.986666667
404,50,3.45,4.476666667
404,52,4.67,5.736666667
404,53,5.42,5.596666667
404,54,6.33,5.366666667
404,55,7.08,5.26
404,56,6.07,4.93
404,57,5.47,5.02
404,58,5.15,5.096666667
404,59,5.23,4.976666667
404,60,5.42,5.06
404,61,5.73,5.046666667
404,62,5.53,5.046666667
404,63,5.37,5.09
404,64,5.5,5.053333333
404,65,5.08,4.976666667
404,66,5.25,4.823333333
404,67,5.19,4.253333333
404,70,4.2,4.65
404,71,4.22,5.043333333
404,73,5.18,5.713333333
405,37,5.5,5.56
405,38,5.93,5.376666667
405,39,5.4,4.54
405,40,5.4,3.893333333
405,41,5.3,3.68
405,42,4.6,3.083333333
405,43,4.8,3.07
405,45,3.4,2.966666667
405,46,3.5,3.003333333
405,48,NaN,3.243333333
405,49,3.4,3.986666667
405,50,3.6,4.476666667
405,51,3.7,5.28
405,52,4.3,5.736666667
405,53,4.9,5.596666667
405,55,6.8,5.26
405,56,6.9,4.93
405,58,5.3,5.096666667
405,60,5.2,5.06
405,61,4.9,5.046666667
405,71,4.1,5.043333333
405,74,NaN,6.016666667
405,84,2.7,1.156666667
405,85,2.1,1.04
405,86,1.7,0.93
405,87,1.9,0.916666667
405,89,1.9,1.076666667
405,90,1.8,1.486666667
405,94,2.8,3.36
405,99,4.7,4.903333333
405,100,4.7,4.983333333
405,102,4.5,4.303333333
405,103,4.4,3.39
405,104,4.4,2.043333333
407,37,6.5,5.56
407,38,7,5.376666667
407,39,5.6,4.54
407,40,6.1,3.893333333
407,41,6,3.68
407,42,5.4,3.083333333
407,43,4.7,3.07
407,44,4.7,2.96
407,45,3.8,2.966666667
407,46,3.7,3.003333333
407,47,3.9,3.06
407,48,4.15,3.243333333
407,49,3.25,3.986666667
407,50,3.18,4.476666667
407,51,3.65,5.28
407,52,4.2,5.736666667
407,53,5.3,5.596666667
407,54,6.4,5.366666667
407,55,6,5.26
407,56,6,4.93
407,57,5,5.02
407,58,5.1,5.096666667
407,59,4.54,4.976666667
407,60,5.18,5.06
407,61,5.4,5.046666667
407,62,5.8,5.046666667
407,63,5.5,5.09
407,65,6,4.976666667
407,67,5.3,4.253333333
407,68,5.8,4.406666667
407,69,5.4,4.453333333
407,70,3.8,4.65
407,71,4.7,5.043333333
407,72,4.6,5.52
407,73,5.2,5.713333333
407,74,5.1,6.016666667
407,75,5.8,6.016666667
407,76,6,4.816666667
407,77,6,3.66
407,78,5.8,3.17
407,80,4.1,1.72
407,81,4.1,1.713333333
407,82,3.2,1.643333333
407,83,3.7,1.333333333
407,84,3.3,1.156666667
407,85,2.2,1.04
407,86,1.8,0.93
407,87,1.7,0.916666667
407,88,2.3,0.916666667
407,89,1.6,1.076666667
407,97,4.07,4.703333333
407,99,4.5,4.903333333
407,101,5.2,4.736666667
407,102,4.5,4.303333333
407,103,4.673,3.39
407,104,4.9,2.043333333
407,106,3.779,1.493333333
407,107,2.1,0.296666667
407,108,2.543,0.213333333
407,109,2.616,0.173333333
407,110,1.613,0.156666667
407,112,1.425,0.106666667
407,118,0.713,0.023333333
407,119,1.188,0.013333333
407,120,1.4,0.066666667
407,121,0.238,0.086666667
407,122,0.475,0.103333333
407,125,0.2,0.05
407,126,0.2,0.033333333
407,130,0.143,0.026666667
407,131,0.143,0.023333333
409,38,6.5,5.376666667
409,43,4.25,3.07
409,44,4.75,2.96
409,45,4.15,2.966666667
409,46,4.1,3.003333333
409,48,4.15,3.243333333
409,51,4.5,5.28
409,52,4.6,5.736666667
409,53,5.3,5.596666667
409,54,6,5.366666667
409,55,5.95,5.26
409,56,5.95,4.93
409,57,5.1,5.02
409,58,5.1,5.096666667
409,59,4.8,4.976666667
411,38,6.29,5.376666667
411,39,5.66,4.54
411,40,6,3.893333333
411,42,5.18,3.083333333
411,43,3.8,3.07
411,44,4.1,2.96
411,45,3.43,2.966666667
411,46,3.29,3.003333333
411,47,3.4,3.06
411,48,2.87,3.243333333
411,49,3.48,3.986666667
411,50,3.6,4.476666667
411,51,3.65,5.28
411,52,4.44,5.736666667
411,54,6.34,5.366666667
411,55,6.2,5.26
411,56,6.16,4.93
411,57,5.17,5.02
411,58,5.07,5.096666667
411,61,4.97,5.046666667
411,62,5,5.046666667
411,63,5.01,5.09
411,64,5.31,5.053333333
411,65,5.03,4.976666667
411,66,5,4.823333333
411,67,5.06,4.253333333
411,68,5.03,4.406666667
411,69,4.98,4.453333333
411,70,4.25,4.65
411,73,4.6,5.713333333
411,75,5.65,6.016666667
411,78,6.2,3.17
411,79,4.8,1.906666667
411,80,3.53,1.72
411,81,3.25,1.713333333
411,82,2.6,1.643333333
411,83,3.05,1.333333333
411,85,2.28,1.04
411,87,1.56,0.916666667
411,89,1.17,1.076666667
411,91,1.02,2.006666667
411,92,1.67,2.536666667
411,94,2.87,3.36
411,95,3.4,3.826666667
411,96,3.86,4.393333333
411,97,4.35,4.703333333
411,98,4.56,4.906666667
411,99,4.77,4.903333333
411,100,4.76,4.983333333
411,102,4.95,4.303333333
411,103,4.94,3.39
411,104,4.93,2.043333333
411,105,4.76,1.626666667
411,106,4.1,1.493333333
411,107,2.72,0.296666667
411,108,1.77,0.213333333
411,109,2.7,0.173333333
411,110,0.7,0.156666667
411,111,0.43,0.056666667
411,112,0.25,0.106666667
411,113,0.24,0.146666667
411,114,0.25,0.156666667
411,115,0.22,0.136666667
411,116,0.46,0.126666667
411,117,0.26,0.046666667
411,118,0.25,0.023333333
411,119,0.36,0.013333333
411,120,0.6,0.066666667
411,122,0.18,0.103333333
411,125,0.27,0.05
411,126,0.1171,0.033333333
411,127,0.0806,0.063333333
411,128,0.1069,0.046666667
411,129,0.03,0.033333333
411,131,0.1023,0.023333333
411,133,0.2498,0.02
411,134,0.23,0.04
411,135,0.52,0.123333333
411,136,0.52,0.286666667
411,137,0.76,0.256666667
411,138,NaN,0.296666667
411,141,0.74,0.89
411,142,0.8,1.036666667
411,143,1,1.206666667
411,144,1.3,1.56
411,145,1.6,1.84
411,146,1.5,2.04
411,147,2.1,2.316666667
411,148,2.5,2.386666667
411,149,2.7,2.3
411,150,2.9,1.98
414,38,6,5.376666667
414,39,6.2,4.54
414,40,5.3,3.893333333
414,41,5,3.68
414,42,5.1,3.083333333
414,43,5.2,3.07
414,44,3.7,2.96
414,45,3.6,2.966666667
414,46,3.35,3.003333333
414,47,2.85,3.06
414,48,2.55,3.243333333
414,49,2.75,3.986666667
414,50,2.9,4.476666667
414,51,3.7,5.28
414,52,3.8,5.736666667
414,53,4,5.596666667
414,55,5.85,5.26
414,56,6.75,4.93
414,57,5.75,5.02
414,60,4.6,5.06
414,61,5.6,5.046666667
414,62,5.2,5.046666667
414,63,5,5.09
414,64,5.57,5.053333333
414,65,4.6,4.976666667
414,66,5,4.823333333
414,67,5.1,4.253333333
414,68,5.51,4.406666667
414,69,5.6,4.453333333
414,71,4.3,5.043333333
414,72,4.6,5.52
414,73,5.1,5.713333333
414,75,6.1,6.016666667
416,38,6.75,5.376666667
416,39,6.5,4.54
416,40,6.8,3.893333333
416,41,6.7,3.68
416,42,5.1,3.083333333
416,43,4.5,3.07
416,44,4.9,2.96
416,45,4,2.966666667
416,46,3.6,3.003333333
416,47,4,3.06
416,48,3.2,3.243333333
416,49,3.25,3.986666667
416,50,3.15,4.476666667
416,51,3.8,5.28
416,52,4.75,5.736666667
416,54,4.75,5.366666667
416,55,6,5.26
416,56,5.25,4.93
420,38,6.15,5.376666667
420,40,5.75,3.893333333
420,42,4.81,3.083333333
420,43,3.55,3.07
420,45,3.1,2.966666667
420,46,3.25,3.003333333
420,47,3.25,3.06
420,49,3.38,3.986666667
420,50,3.55,4.476666667
420,51,NaN,5.28
420,52,3.95,5.736666667
420,53,4.45,5.596666667
420,54,6,5.366666667
420,55,6.5,5.26
420,56,5.95,4.93
420,57,5.75,5.02
420,58,5.55,5.096666667
420,59,5,4.976666667
420,60,5.25,5.06
420,62,5,5.046666667
420,63,5,5.09
420,64,5.05,5.053333333
420,65,4.95,4.976666667
420,66,5,4.823333333
420,67,4.95,4.253333333
420,68,5.2,4.406666667
420,69,5.25,4.453333333
420,70,4.5,4.65
420,72,4.25,5.52
420,73,4.9,5.713333333
420,74,NaN,6.016666667
420,75,5.8,6.016666667
420,76,6.6,4.816666667
420,77,5.6,3.66
420,78,5.55,3.17
420,81,3.15,1.713333333
420,82,2,1.643333333
420,84,2.8,1.156666667
420,85,2.65,1.04
420,87,2.8,0.916666667
420,88,2.7,0.916666667
420,89,1.9,1.076666667
420,90,1.75,1.486666667
420,92,1.95,2.536666667
420,93,2.3,2.863333333
420,94,2.75,3.36
420,95,3.25,3.826666667
420,97,3.75,4.703333333
420,98,4.3,4.906666667
420,99,4.4,4.903333333
420,101,4.8,4.736666667
420,102,4.6,4.303333333
420,103,4.3,3.39
420,104,4.3,2.043333333
420,105,4.3,1.626666667
420,106,3.5,1.493333333
420,107,2.3,0.296666667
420,109,2,0.173333333
420,110,1.1,0.156666667
420,111,0.3,0.056666667
420,112,0.3,0.106666667
420,113,0.2,0.146666667
420,115,0.5,0.136666667
420,117,0.2,0.046666667
420,118,0.2,0.023333333
420,119,0.3,0.013333333
420,120,0.3,0.066666667
420,121,0.2,0.086666667
420,122,0.1,0.103333333
420,123,0.1,0.086666667
420,124,0.1,0.086666667
420,125,0.03,0.05
420,127,0.07,0.063333333
420,128,0.1,0.046666667
420,129,0.1,0.033333333
420,130,0.1,0.026666667
420,131,0.1,0.023333333
420,132,0.1,0.026666667
420,133,0.15,0.02
421,38,6.9,5.376666667
421,39,5.8,4.54
421,40,6.1,3.893333333
421,41,6,3.68
421,42,5.3,3.083333333
421,43,4.3,3.07
421,44,5,2.96
421,45,3.4,2.966666667
421,46,3.25,3.003333333
421,47,3.6,3.06
421,48,NaN,3.243333333
421,49,3.6,3.986666667
421,50,3.63,4.476666667
421,51,3.73,5.28
421,52,4.5,5.736666667
421,53,4.75,5.596666667
421,54,6,5.366666667
421,55,5.7,5.26
421,56,5.7,4.93
421,57,4.5,5.02
421,58,4.3,5.096666667
421,59,4,4.976666667
421,60,5,5.06
421,61,5,5.046666667
421,62,5,5.046666667
421,63,4.6,5.09
421,64,5.45,5.053333333
421,65,5.6,4.976666667
421,66,5.4,4.823333333
421,68,5.75,4.406666667
421,69,5.65,4.453333333
421,70,4.25,4.65
421,71,4.65,5.043333333
421,72,4.7,5.52
421,74,5.9,6.016666667
421,75,5.9,6.016666667
421,76,6.3,4.816666667
421,77,6,3.66
421,78,6,3.17
421,79,5.1,1.906666667
421,80,4.4,1.72
421,81,4.5,1.713333333
421,83,3.8,1.333333333
421,84,4.45,1.156666667
421,85,3.1,1.04
421,86,1.95,0.93
421,87,2.75,0.916666667
421,88,1.3,0.916666667
421,89,1.65,1.076666667
421,90,2.1,1.486666667
421,91,2.3,2.006666667
421,92,2.6,2.536666667
421,93,3.8,2.863333333
421,94,4.4,3.36
421,95,4,3.826666667
421,96,4.4,4.393333333
421,97,4.5,4.703333333
421,98,4.6,4.906666667
421,99,4.85,4.903333333
421,100,5.05,4.983333333
421,102,4.65,4.303333333
421,103,4.6,3.39
421,104,4.3,2.043333333
421,106,3.7,1.493333333
421,107,3.1,0.296666667
421,108,3.3,0.213333333
421,109,2.75,0.173333333
421,110,1.5,0.156666667
421,111,0.6,0.056666667
421,112,0.6,0.106666667
421,114,1.7,0.156666667
421,115,2.3,0.136666667
421,116,1.55,0.126666667
421,117,0.8,0.046666667
421,118,0.85,0.023333333
421,122,0.2,0.103333333
421,123,0.2,0.086666667
421,124,0.25,0.086666667
421,125,0.22,0.05
421,127,0.17,0.063333333
421,128,0.22,0.046666667
421,129,0.17,0.033333333
421,130,0.25,0.026666667
421,131,0.35,0.023333333
421,132,0.4,0.026666667
421,134,1.22,0.04
421,135,0.95,0.123333333
421,137,1.3,0.256666667
421,138,0.95,0.296666667
421,139,1.5,0.43
421,140,1.65,0.59
421,141,1.35,0.89
421,142,1.15,1.036666667
421,143,1.45,1.206666667
421,144,1.6,1.56
421,145,1.88,1.84
421,146,1.88,2.04
421,147,2.23,2.316666667
421,148,2.48,2.386666667
421,149,2.69,2.3
421,150,2.95,1.98
422,38,6.8,5.376666667
422,39,4.8,4.54
422,40,5.5,3.893333333
422,41,5.64,3.68
422,42,5.3,3.083333333
422,43,4.8,3.07
422,44,5.2,2.96
422,46,3.2,3.003333333
422,47,3.8,3.06
422,48,3.9,3.243333333
422,49,3.6,3.986666667
422,50,3.7,4.476666667
422,51,3.8,5.28
422,98,4.5,4.906666667
422,99,4.5,4.903333333
422,100,4.75,4.983333333
422,101,4.5,4.736666667
422,102,4.5,4.303333333
422,104,4.5,2.043333333
422,105,4,1.626666667
422,106,4,1.493333333
422,107,2.2,0.296666667
422,108,1.5,0.213333333
422,113,0.5,0.146666667
422,114,0.66,0.156666667
422,115,0.7,0.136666667
422,116,1.2,0.126666667
422,117,0.15,0.046666667
422,118,0.65,0.023333333
422,119,0.15,0.013333333
422,120,0.55,0.066666667
422,121,0.55,0.086666667
422,122,0.08,0.103333333
422,123,0.03,0.086666667
422,124,0.05,0.086666667
422,125,0.05,0.05
422,127,0.1,0.063333333
422,128,0.1,0.046666667
422,129,0.05,0.033333333
422,130,0.03,0.026666667
422,131,0.08,0.023333333
422,132,0.05,0.026666667
422,133,0.18,0.02
422,134,0.05,0.04
422,135,0.19,0.123333333
422,136,0.5,0.286666667
422,137,0.7,0.256666667
422,138,0.8,0.296666667
422,139,0.26,0.43
422,140,0.5,0.59
422,141,0.8313,0.89
422,142,0.96,1.036666667
422,143,1.2557,1.206666667
422,144,1.6,1.56
422,145,1.61,1.84
422,146,1.7588,2.04
422,147,2.1689,2.316666667
422,148,2.5375,2.386666667
422,149,2.822,2.3
423,38,7.45,5.376666667
423,40,5.89,3.893333333
423,41,5.6,3.68
423,42,5.08,3.083333333
423,43,4.41,3.07
423,44,4.24,2.96
423,45,3.79,2.966666667
423,46,2.83,3.003333333
423,47,3.26,3.06
423,48,2.99,3.243333333
423,49,3.19,3.986666667
423,52,3.72,5.736666667
423,54,5.7,5.366666667
423,56,5.88,4.93
423,57,5.6,5.02
423,58,5.2,5.096666667
423,60,5.18,5.06
423,63,4.87,5.09
423,64,5.43,5.053333333
423,65,4.93,4.976666667
423,69,NaN,4.453333333
423,70,4.87,4.65
423,73,4.54,5.713333333
423,74,NaN,6.016666667
423,76,5.71,4.816666667
423,77,5.6,3.66
423,78,6.18,3.17
423,79,5.86,1.906666667
423,80,4.16,1.72
423,82,2.26,1.643333333
423,83,1.54,1.333333333
423,84,1.78,1.156666667
423,86,1.44,0.93
423,91,NaN,2.006666667
423,94,1.72,3.36
423,96,4.06,4.393333333
423,97,4,4.703333333
423,100,5,4.983333333
423,101,5.5,4.736666667
423,104,4.8735,2.043333333
423,107,2.65,0.296666667
423,110,0.69,0.156666667
423,111,0.15,0.056666667
423,112,0.32,0.106666667
423,113,0.22,0.146666667
423,116,0.38,0.126666667
423,117,0.47,0.046666667
423,119,0.2,0.013333333
423,120,0.6137,0.066666667
423,121,0.29,0.086666667
423,123,0.0949,0.086666667
423,124,0.09,0.086666667
423,125,0.0852,0.05
423,127,0.07,0.063333333
423,134,0.1,0.04
423,135,0.28,0.123333333
424,38,6.5,5.376666667
424,39,5.5,4.54
424,40,NaN,3.893333333
424,41,6.75,3.68
424,42,5,3.083333333
424,43,3.75,3.07
424,44,4,2.96
424,45,2.5,2.966666667
424,46,2.5,3.003333333
424,47,3.5,3.06
424,48,NaN,3.243333333
424,49,3,3.986666667
424,50,3.2,4.476666667
424,52,5.5,5.736666667
424,96,NaN,4.393333333
424,97,NaN,4.703333333
424,98,NaN,4.906666667
424,99,NaN,4.903333333
424,100,NaN,4.983333333
424,101,NaN,4.736666667
424,102,NaN,4.303333333
424,103,NaN,3.39
424,104,NaN,2.043333333
424,105,NaN,1.626666667
424,106,NaN,1.493333333
424,107,NaN,0.296666667
424,108,NaN,0.213333333
424,109,NaN,0.173333333
424,111,NaN,0.056666667
424,112,NaN,0.106666667
424,113,NaN,0.146666667
424,114,NaN,0.156666667
424,115,NaN,0.136666667
424,116,NaN,0.126666667
424,117,NaN,0.046666667
424,118,NaN,0.023333333
424,119,NaN,0.013333333
424,120,NaN,0.066666667
424,122,NaN,0.103333333
424,123,NaN,0.086666667
424,124,NaN,0.086666667
424,125,NaN,0.05
424,129,NaN,0.033333333
424,131,NaN,0.023333333
424,136,NaN,0.286666667
424,137,NaN,0.256666667
424,138,NaN,0.296666667
424,139,NaN,0.43
424,140,NaN,0.59
424,141,NaN,0.89
424,142,NaN,1.036666667
424,143,NaN,1.206666667
424,144,NaN,1.56
424,146,NaN,2.04
424,147,NaN,2.316666667
424,148,NaN,2.386666667
424,149,NaN,2.3
426,39,6.34,4.54
426,40,5.97,3.893333333
426,41,6.29,3.68
426,42,4.76,3.083333333
426,43,3.77,3.07
426,44,4.11,2.96
426,45,3.66,2.966666667
426,46,3.43,3.003333333
426,47,3.51,3.06
426,48,3.48,3.243333333
426,49,3.24,3.986666667
426,50,3.1,4.476666667
426,51,3.45,5.28
426,52,4.26,5.736666667
426,53,4.65,5.596666667
426,54,5.35,5.366666667
426,55,6.21,5.26
426,56,5.31,4.93
426,57,5.81,5.02
426,58,5.02,5.096666667
426,59,4.8,4.976666667
426,60,5.08,5.06
426,61,5.05,5.046666667
426,62,4.71,5.046666667
426,63,4.92,5.09
426,64,5.51,5.053333333
426,65,5.46,4.976666667
426,66,5.31,4.823333333
426,67,4.98,4.253333333
426,69,4.75,4.453333333
426,70,3.9,4.65
426,71,4.28,5.043333333
426,72,4.32,5.52
426,73,4.54,5.713333333
426,75,5.71,6.016666667
426,76,5.87,4.816666667
426,77,6.05,3.66
426,78,5.98,3.17
426,81,3.31,1.713333333
426,82,2.59,1.643333333
426,83,2.28,1.333333333
426,84,2.44,1.156666667
426,85,2.08,1.04
426,86,1.83,0.93
426,87,1.64,0.916666667
426,88,1.32,0.916666667
426,89,0.86,1.076666667
426,90,1.11,1.486666667
426,91,1.35,2.006666667
426,92,1.65,2.536666667
426,94,2.86,3.36
426,95,3.21,3.826666667
426,97,3.9,4.703333333
426,98,4.37,4.906666667
426,99,4.85,4.903333333
426,100,4.87,4.983333333
426,101,5.03,4.736666667
426,102,4.91,4.303333333
426,103,4.92,3.39
426,104,4.67,2.043333333
426,105,4.64,1.626666667
426,107,2.63,0.296666667
426,108,1.7,0.213333333
426,109,2.1,0.173333333
426,110,1.3,0.156666667
426,111,0.25,0.056666667
426,112,0.1691,0.106666667
426,113,0.2232,0.146666667
426,114,0.6466,0.156666667
426,115,0.9689,0.136666667
426,116,0.7348,0.126666667
426,117,0.69,0.046666667
426,118,0.71,0.023333333
426,119,0.1471,0.013333333
426,120,0.2283,0.066666667
426,121,0.1707,0.086666667
426,122,0.015,0.103333333
426,123,0.014,0.086666667
426,124,0.0801,0.086666667
426,125,0.0771,0.05
426,126,0.074,0.033333333
426,127,0.0801,0.063333333
426,128,0.0801,0.046666667
426,129,0.0548,0.033333333
426,130,0.0456,0.026666667
426,131,0.055,0.023333333
426,132,0.0558,0.026666667
426,133,0.05,0.02
426,134,0.045,0.04
426,135,0.1775,0.123333333
426,136,0.6449,0.286666667
426,137,0.9139,0.256666667
426,138,1.395,0.296666667
426,139,1.0767,0.43
426,140,0.9883,0.59
426,141,0.705,0.89
426,142,0.9523,1.036666667
426,143,1.3019,1.206666667
426,144,1.3217,1.56
426,145,1.3217,1.84
426,148,1.655,2.386666667
426,149,1.655,2.3
426,150,2.55,1.98
427,39,5.8,4.54
427,40,5.5,3.893333333
427,41,5.4,3.68
427,42,5.3,3.083333333
427,43,4.1,3.07
427,44,4.5,2.96
427,45,4.2,2.966666667
427,46,NaN,3.003333333
427,47,3.4,3.06
427,48,3.4,3.243333333
427,49,3.5,3.986666667
427,50,3.4,4.476666667
428,39,6.07,4.54
428,40,6.44,3.893333333
428,41,6.16,3.68
428,42,4.29,3.083333333
428,43,3.9,3.07
428,44,4.57,2.96
428,45,3.52,2.966666667
428,46,3.36,3.003333333
428,47,3.61,3.06
428,49,3.5,3.986666667
428,51,3.67,5.28
428,52,4.39,5.736666667
428,53,4.56,5.596666667
428,54,6.31,5.366666667
428,55,6.75,5.26
428,56,6.7,4.93
428,57,5.94,5.02
428,58,5.68,5.096666667
428,59,4.7,4.976666667
428,60,5.17,5.06
428,61,5.57,5.046666667
428,62,5.55,5.046666667
428,63,5.51,5.09
428,64,5.77,5.053333333
428,65,5.76,4.976666667
428,66,5.7,4.823333333
428,67,5.74,4.253333333
428,68,5.14,4.406666667
428,69,5.1,4.453333333
428,70,4.24,4.65
428,71,4.41,5.043333333
428,72,4.41,5.52
428,73,4.96,5.713333333
428,74,5.25,6.016666667
428,75,5.87,6.016666667
428,76,6.51,4.816666667
428,77,6.04,3.66
428,78,6,3.17
428,79,4.78,1.906666667
428,80,4.59,1.72
428,81,3.71,1.713333333
428,82,3.4,1.643333333
428,83,2.68,1.333333333
428,84,2.73,1.156666667
428,85,2.24,1.04
428,86,1.97,0.93
428,87,2.28,0.916666667
428,88,2.09,0.916666667
428,89,1.48,1.076666667
428,90,1.47,1.486666667
428,91,1.95,2.006666667
428,92,2.31,2.536666667
428,94,3.09,3.36
428,95,3.3,3.826666667
428,96,3.7,4.393333333
428,97,4.56,4.703333333
428,98,4.69,4.906666667
428,99,4.73,4.903333333
428,100,4.74,4.983333333
428,101,5,4.736666667
428,102,4.63,4.303333333
428,103,5.058,3.39
428,105,5,1.626666667
428,106,4.38,1.493333333
428,108,1.49,0.213333333
428,109,2.23,0.173333333
428,110,1.47,0.156666667
428,111,0.15,0.056666667
428,112,0.18,0.106666667
428,114,0.29,0.156666667
428,115,0.72,0.136666667
428,116,0.68,0.126666667
428,117,0.75,0.046666667
428,118,0.45,0.023333333
428,119,0.43,0.013333333
428,123,-0.02,0.086666667
428,124,0.0665,0.086666667
428,125,0.11,0.05
428,126,0.21,0.033333333
428,127,0.25,0.063333333
428,129,0.16,0.033333333
428,130,0.06,0.026666667
428,131,0.07,0.023333333
428,132,0.05,0.026666667
428,133,0.08,0.02
428,134,0.17,0.04
428,135,0.576,0.123333333
428,136,0.751,0.286666667
428,137,0.85,0.256666667
428,138,0.65,0.296666667
428,146,1.75,2.04
428,147,2.06,2.316666667
428,148,2.7491,2.386666667
428,149,2.7716,2.3
428,150,2.7888,1.98
429,39,6.02,4.54
429,40,5.55,3.893333333
429,41,5.69,3.68
429,42,4.74,3.083333333
429,43,4.15,3.07
429,44,4.35,2.96
429,45,3.6,2.966666667
429,46,3.65,3.003333333
429,47,3.42,3.06
429,48,2.86,3.243333333
429,49,3.06,3.986666667
429,50,3.24,4.476666667
429,51,3.43,5.28
429,52,3.71,5.736666667
429,53,4,5.596666667
429,55,6.84,5.26
429,56,5.59,4.93
429,57,5.37,5.02
429,58,5.35,5.096666667
429,60,5.19,5.06
429,61,5.14,5.046666667
429,62,5.01,5.046666667
429,63,5.1,5.09
429,64,5.47,5.053333333
429,65,5.17,4.976666667
429,66,6.35,4.823333333
429,67,5.03,4.253333333
429,68,5.01,4.406666667
429,69,5,4.453333333
429,70,3.48,4.65
429,71,4.46,5.043333333
429,72,4.47,5.52
429,74,5.54,6.016666667
429,75,6.33,6.016666667
429,79,4.76,1.906666667
429,80,3.35,1.72
429,81,3.67,1.713333333
429,82,1.65,1.643333333
429,83,2.45,1.333333333
429,84,2.45,1.156666667
429,85,2.44,1.04
429,86,1.77,0.93
429,87,1.86,0.916666667
429,88,1.4,0.916666667
429,89,1.78,1.076666667
429,90,1.83,1.486666667
429,91,1.72,2.006666667
429,92,2.06,2.536666667
429,93,2.37,2.863333333
429,94,2.46,3.36
429,95,3.16,3.826666667
429,97,3.93,4.703333333
429,98,4.42,4.906666667
429,99,4.48,4.903333333
429,100,4.92,4.983333333
429,101,4.9,4.736666667
429,102,4.83,4.303333333
429,104,4.81,2.043333333
429,105,4.82,1.626666667
429,106,3.65,1.493333333
429,108,1.5,0.213333333
429,110,0.51,0.156666667
429,130,0.163,0.026666667
429,131,0.194,0.023333333
429,132,0.203,0.026666667
429,134,0.306,0.04
429,135,0.532,0.123333333
429,136,0.618,0.286666667
429,138,1.058,0.296666667
429,140,0.672,0.59
429,142,0.8881,1.036666667
429,143,1.0253,1.206666667
429,144,1.4,1.56
429,146,1.5,2.04
429,148,2.5958,2.386666667
429,150,2.6415,1.98
431,39,5.3,4.54
431,40,5.4,3.893333333
431,42,4.3,3.083333333
431,44,3.7,2.96
431,45,3.5,2.966666667
431,46,3.25,3.003333333
431,47,3.1,3.06
431,48,3,3.243333333
431,49,3,3.986666667
431,50,3.3,4.476666667
431,51,3.4,5.28
431,52,4.5,5.736666667
431,54,5.4,5.366666667
431,55,5.75,5.26
431,57,4.75,5.02
431,58,4.65,5.096666667
431,59,4.5,4.976666667
431,60,4.5,5.06
431,61,5,5.046666667
431,62,4.8,5.046666667
431,63,5,5.09
431,64,5.4,5.053333333
431,66,5.05,4.823333333
431,67,5.1,4.253333333
431,68,5.09,4.406666667
431,70,3.65,4.65
431,71,4.15,5.043333333
431,72,4.5,5.52
431,74,4.73,6.016666667
431,75,5.8,6.016666667
431,76,6.4,4.816666667
431,77,6,3.66
431,78,6,3.17
431,79,4.55,1.906666667
431,80,3.15,1.72
431,81,2.7,1.713333333
431,83,2.1,1.333333333
431,84,2.75,1.156666667
431,86,1.27,0.93
431,87,1.77,0.916666667
431,88,1.46,0.916666667
431,90,1.17,1.486666667
431,91,1.03,2.006666667
431,95,3.49,3.826666667
431,96,3.5,4.393333333
431,97,3.923,4.703333333
431,98,4.35,4.906666667
431,99,4.56,4.903333333
431,100,4.76,4.983333333
431,102,4.64,4.303333333
431,103,4.94,3.39
431,104,4.94,2.043333333
431,105,4.76,1.626666667
431,106,3.94,1.493333333
431,107,2.48,0.296666667
431,108,1.94,0.213333333
431,109,2.23,0.173333333
431,110,0.99,0.156666667
431,111,1.22,0.056666667
431,112,0.37,0.106666667
431,116,0.54,0.126666667
431,118,0.55,0.023333333
431,120,0.24,0.066666667
431,121,NaN,0.086666667
431,122,0.2,0.103333333
431,123,0.09,0.086666667
431,124,0.09,0.086666667
431,125,0.16,0.05
432,39,6,4.54
432,40,NaN,3.893333333
432,41,5.9,3.68
